date,state,district,total_enrolment,total_demo_updates,total_bio_updates,migration_pressure_index,system_load
2025-07-01,Uttar Pradesh,Gautam Buddha Nagar,3175,31123,13186,13.951196473551637,44309
2025-07-01,Uttar Pradesh,Ghaziabad,3716,18959,30514,13.309927360774818,49473
2025-07-01,Uttar Pradesh,Kanpur Nagar,3320,6128,26567,9.844926227040048,32695
2025-07-01,Uttar Pradesh,Kaushambi,1113,7668,13565,19.060143626570916,21233
2025-07-01,Uttar Pradesh,Lucknow,2750,19414,33502,19.235187204652853,52916
2025-07-01,Uttar Pradesh,Mathura,294,2674,17904,69.75593220338983,20578
2025-07-01,Uttar Pradesh,Meerut,4184,11808,21479,7.953882915173238,33287
2025-07-01,Uttar Pradesh,Moradabad,4051,16130,19386,8.765054294175716,35516
2025-07-01,Uttar Pradesh,Muzaffarnagar,1661,4716,31685,21.901925391095066,36401
2025-07-01,Uttar Pradesh,Pilibhit,2766,17438,18399,12.951572099747018,35837
2025-07-01,Uttar Pradesh,Prayagraj,1066,1764,3494,4.927835051546392,5258
2025-07-01,Uttar Pradesh,Rampur,6154,28508,12972,6.739236393176279,41480
2025-07-01,Uttar Pradesh,Saharanpur,2920,11401,25923,12.777815816501198,37324
2025-07-01,Uttar Pradesh,Shahjahanpur,7925,12439,22683,4.431238960383548,35122
2025-07-01,Uttar Pradesh,Unnao,3344,3550,20931,7.318684603886398,24481
2025-07-01,Uttarakhand,Dehradun,1631,5582,19062,15.10049019607843,24644
2025-07-01,West Bengal,Birbhum,769,4738,15810,26.685714285714287,20548
2025-07-01,West Bengal,Hooghly,300,2952,28671,105.05980066445183,31623
2025-09-01,Andaman & Nicobar Islands,Andamans,2,11,21,10.666666666666666,32
2025-09-01,Andaman & Nicobar Islands,South Andaman,3,7,1,2.0,8
2025-09-01,Andaman and Nicobar Islands,Nicobar,12,23,18,3.1538461538461537,41
2025-09-01,Andaman and Nicobar Islands,North And Middle Andaman,4,38,36,14.8,74
2025-09-01,Andaman and Nicobar Islands,South Andaman,6,27,98,17.857142857142858,125
2025-09-01,Andhra Pradesh,Adilabad,33,462,505,28.441176470588236,967
2025-09-01,Andhra Pradesh,Alluri Sitharama Raju,13,91,78,12.071428571428571,169
2025-09-01,Andhra Pradesh,Anakapalli,13,85,22,7.642857142857143,107
2025-09-01,Andhra Pradesh,Anantapur,83,606,407,12.05952380952381,1013
2025-09-01,Andhra Pradesh,Ananthapur,29,208,213,14.033333333333333,421
2025-09-01,Andhra Pradesh,Ananthapuramu,43,266,265,12.068181818181818,531
2025-09-01,Andhra Pradesh,Annamayya,11,129,38,13.916666666666666,167
2025-09-01,Andhra Pradesh,Bapatla,7,112,24,17.0,136
2025-09-01,Andhra Pradesh,Chittoor,130,1183,700,14.374045801526718,1883
2025-09-01,Andhra Pradesh,Cuddapah,94,621,474,11.526315789473685,1095
2025-09-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,10,139,31,15.454545454545455,170
2025-09-01,Andhra Pradesh,East Godavari,136,1553,938,18.182481751824817,2491
2025-09-01,Andhra Pradesh,Eluru,5,124,35,26.5,159
2025-09-01,Andhra Pradesh,Guntur,146,1251,673,13.08843537414966,1924
2025-09-01,Andhra Pradesh,Hyderabad,109,361,494,7.7727272727272725,855
2025-09-01,Andhra Pradesh,K.V.Rangareddy,2,13,6,6.333333333333333,19
2025-09-01,Andhra Pradesh,K.v. Rangareddy,1,3,4,3.5,7
2025-09-01,Andhra Pradesh,Kakinada,17,238,33,15.055555555555555,271
2025-09-01,Andhra Pradesh,Karim Nagar,2,18,15,11.0,33
2025-09-01,Andhra Pradesh,Karimnagar,18,175,151,17.157894736842106,326
2025-09-01,Andhra Pradesh,Khammam,33,459,200,19.38235294117647,659
2025-09-01,Andhra Pradesh,Krishna,106,1083,816,17.747663551401867,1899
2025-09-01,Andhra Pradesh,Kurnool,216,1157,1015,10.009216589861751,2172
2025-09-01,Andhra Pradesh,Mahabub Nagar,53,256,155,7.611111111111111,411
2025-09-01,Andhra Pradesh,Mahbubnagar,22,166,92,11.217391304347826,258
2025-09-01,Andhra Pradesh,Medak,24,171,176,13.88,347
2025-09-01,Andhra Pradesh,N. T. R,15,296,70,22.875,366
2025-09-01,Andhra Pradesh,Nalgonda,22,442,286,31.652173913043477,728
2025-09-01,Andhra Pradesh,Nandyal,19,116,40,7.8,156
2025-09-01,Andhra Pradesh,Nellore,120,805,474,10.570247933884298,1279
2025-09-01,Andhra Pradesh,Nizamabad,9,86,46,13.2,132
2025-09-01,Andhra Pradesh,Palnadu,16,132,17,8.764705882352942,149
2025-09-01,Andhra Pradesh,Parvathipuram Manyam,5,81,21,17.0,102
2025-09-01,Andhra Pradesh,Prakasam,151,1053,452,9.901315789473685,1505
2025-09-01,Andhra Pradesh,Rangareddi,38,223,227,11.538461538461538,450
2025-09-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,39,154,21,4.375,175
2025-09-01,Andhra Pradesh,Sri Sathya Sai,12,120,34,11.846153846153847,154
2025-09-01,Andhra Pradesh,Srikakulam,86,805,267,12.32183908045977,1072
2025-09-01,Andhra Pradesh,Tirupati,22,209,25,10.173913043478262,234
2025-09-01,Andhra Pradesh,Visakhapatnam,116,1053,582,13.974358974358974,1635
2025-09-01,Andhra Pradesh,Vizianagaram,64,676,277,14.661538461538461,953
2025-09-01,Andhra Pradesh,Warangal,29,357,205,18.733333333333334,562
2025-09-01,Andhra Pradesh,West Godavari,116,1147,439,13.555555555555555,1586
2025-09-01,Andhra Pradesh,Y. S. R,19,167,33,10.0,200
2025-09-01,Arunachal Pradesh,Anjaw,2,14,6,6.666666666666667,20
2025-09-01,Arunachal Pradesh,Changlang,29,260,61,10.7,321
2025-09-01,Arunachal Pradesh,East Kameng,3,65,29,23.5,94
2025-09-01,Arunachal Pradesh,East Siang,1,19,11,15.0,30
2025-09-01,Arunachal Pradesh,Kurung Kumey,3,20,17,9.25,37
2025-09-01,Arunachal Pradesh,Lohit,2,17,12,9.666666666666666,29
2025-09-01,Arunachal Pradesh,Longding,26,3,5,0.2962962962962963,8
2025-09-01,Arunachal Pradesh,Lower Dibang Valley,1,6,3,4.5,9
2025-09-01,Arunachal Pradesh,Namsai,1,64,3,33.5,67
2025-09-01,Arunachal Pradesh,Papum Pare,9,55,29,8.4,84
2025-09-01,Arunachal Pradesh,Tawang,4,14,10,4.8,24
2025-09-01,Arunachal Pradesh,Upper Siang,1,5,1,3.0,6
2025-09-01,Arunachal Pradesh,West Kameng,7,75,13,11.0,88
2025-09-01,Arunachal Pradesh,West Siang,11,39,33,6.0,72
2025-09-01,Assam,Bajali,3,23,1,6.0,24
2025-09-01,Assam,Baksa,35,190,38,6.333333333333333,228
2025-09-01,Assam,Barpeta,255,771,356,4.40234375,1127
2025-09-01,Assam,Biswanath,40,132,40,4.195121951219512,172
2025-09-01,Assam,Bongaigaon,59,506,130,10.6,636
2025-09-01,Assam,Cachar,204,772,250,4.985365853658537,1022
2025-09-01,Assam,Charaideo,28,159,15,6.0,174
2025-09-01,Assam,Chirang,31,109,6,3.59375,115
2025-09-01,Assam,Darrang,128,529,100,4.875968992248062,629
2025-09-01,Assam,Dhemaji,101,289,46,3.284313725490196,335
2025-09-01,Assam,Dhubri,278,1642,301,6.96415770609319,1943
2025-09-01,Assam,Dibrugarh,83,602,114,8.523809523809524,716
2025-09-01,Assam,Goalpara,191,846,53,4.682291666666667,899
2025-09-01,Assam,Golaghat,162,309,41,2.147239263803681,350
2025-09-01,Assam,Hailakandi,131,254,73,2.477272727272727,327
2025-09-01,Assam,Hojai,71,217,97,4.361111111111111,314
2025-09-01,Assam,Jorhat,46,245,67,6.638297872340425,312
2025-09-01,Assam,Kamrup,213,562,376,4.383177570093458,938
2025-09-01,Assam,Kamrup Metro,87,349,167,5.863636363636363,516
2025-09-01,Assam,Karbi Anglong,106,585,166,7.018691588785047,751
2025-09-01,Assam,Karimganj,184,314,124,2.3675675675675674,438
2025-09-01,Assam,Kokrajhar,66,372,104,7.104477611940299,476
2025-09-01,Assam,Lakhimpur,113,353,97,3.9473684210526314,450
2025-09-01,Assam,Majuli,22,40,43,3.608695652173913,83
2025-09-01,Assam,Marigaon,182,680,208,4.852459016393443,888
2025-09-01,Assam,Nagaon,276,1413,779,7.913357400722021,2192
2025-09-01,Assam,Nalbari,75,423,191,8.078947368421053,614
2025-09-01,Assam,North Cachar Hills,10,65,11,6.909090909090909,76
2025-09-01,Assam,Sibsagar,20,156,62,10.380952380952381,218
2025-09-01,Assam,Sonitpur,206,594,156,3.6231884057971016,750
2025-09-01,Assam,South Salmara Mankachar,20,258,20,13.238095238095237,278
2025-09-01,Assam,Sribhumi,1,55,7,31.0,62
2025-09-01,Assam,Tamulpur District,2,14,1,5.0,15
2025-09-01,Assam,Tinsukia,78,476,110,7.417721518987341,586
2025-09-01,Assam,Udalguri,110,180,92,2.4504504504504503,272
2025-09-01,Assam,West Karbi Anglong,12,10,34,3.3846153846153846,44
2025-09-01,Bihar,Araria,249,1921,794,10.86,2715
2025-09-01,Bihar,Arwal,64,401,200,9.246153846153845,601
2025-09-01,Bihar,Aurangabad,222,1560,593,9.654708520179373,2153
2025-09-01,Bihar,Aurangabad(bh),1,7,2,4.5,9
2025-09-01,Bihar,Banka,118,1176,326,12.621848739495798,1502
2025-09-01,Bihar,Begusarai,229,1892,713,11.326086956521738,2605
2025-09-01,Bihar,Bhagalpur,211,1946,582,11.924528301886792,2528
2025-09-01,Bihar,Bhojpur,230,2312,489,12.125541125541126,2801
2025-09-01,Bihar,Buxar,140,807,320,7.99290780141844,1127
2025-09-01,Bihar,Darbhanga,270,2031,817,10.509225092250922,2848
2025-09-01,Bihar,East Champaran,362,3390,1152,12.512396694214877,4542
2025-09-01,Bihar,Gaya,451,2184,800,6.601769911504425,2984
2025-09-01,Bihar,Gopalganj,232,1730,690,10.3862660944206,2420
2025-09-01,Bihar,Jamui,130,826,252,8.229007633587786,1078
2025-09-01,Bihar,Jehanabad,61,1029,159,19.161290322580644,1188
2025-09-01,Bihar,Kaimur (Bhabua),97,1045,385,14.591836734693878,1430
2025-09-01,Bihar,Katihar,278,1942,991,10.512544802867383,2933
2025-09-01,Bihar,Khagaria,222,1007,426,6.426008968609866,1433
2025-09-01,Bihar,Kishanganj,106,1665,845,23.457943925233646,2510
2025-09-01,Bihar,Lakhisarai,84,479,203,8.023529411764706,682
2025-09-01,Bihar,Madhepura,168,1614,528,12.674556213017752,2142
2025-09-01,Bihar,Madhubani,282,1637,908,8.992932862190813,2545
2025-09-01,Bihar,Munger,123,932,332,10.193548387096774,1264
2025-09-01,Bihar,Muzaffarpur,313,1942,1076,9.611464968152866,3018
2025-09-01,Bihar,Nalanda,207,4195,600,23.052884615384617,4795
2025-09-01,Bihar,Nawada,206,1403,490,9.144927536231885,1893
2025-09-01,Bihar,Patna,378,3646,1143,12.635883905013193,4789
2025-09-01,Bihar,Purba Champaran,2,10,3,4.333333333333333,13
2025-09-01,Bihar,Purnea,8,12,38,5.555555555555555,50
2025-09-01,Bihar,Purnia,256,1427,1206,10.245136186770427,2633
2025-09-01,Bihar,Rohtas,142,1492,803,16.04895104895105,2295
2025-09-01,Bihar,Saharsa,211,1483,871,11.10377358490566,2354
2025-09-01,Bihar,Samastipur,243,1766,950,11.131147540983607,2716
2025-09-01,Bihar,Saran,342,1654,870,7.358600583090379,2524
2025-09-01,Bihar,Sheikhpura,49,309,227,10.72,536
2025-09-01,Bihar,Sheikpura,2,7,2,3.0,9
2025-09-01,Bihar,Sheohar,44,336,235,12.688888888888888,571
2025-09-01,Bihar,Sitamarhi,246,1431,797,9.020242914979757,2228
2025-09-01,Bihar,Siwan,238,1544,743,9.569037656903765,2287
2025-09-01,Bihar,Supaul,144,882,457,9.23448275862069,1339
2025-09-01,Bihar,Vaishali,278,1481,944,8.691756272401435,2425
2025-09-01,Bihar,West Champaran,308,1663,611,7.359223300970874,2274
2025-09-01,Chandigarh,Chandigarh,19,228,289,25.85,517
2025-09-01,Chhattisgarh,Balod,17,257,423,37.77777777777778,680
2025-09-01,Chhattisgarh,Baloda Bazar,72,681,481,15.917808219178083,1162
2025-09-01,Chhattisgarh,Balrampur,86,832,347,13.551724137931034,1179
2025-09-01,Chhattisgarh,Bastar,51,399,664,20.442307692307693,1063
2025-09-01,Chhattisgarh,Bemetara,41,320,449,18.30952380952381,769
2025-09-01,Chhattisgarh,Bijapur,25,62,263,12.5,325
2025-09-01,Chhattisgarh,Bilaspur,129,927,737,12.8,1664
2025-09-01,Chhattisgarh,Dakshin Bastar Dantewada,8,54,176,25.555555555555557,230
2025-09-01,Chhattisgarh,Dantewada,4,5,66,14.2,71
2025-09-01,Chhattisgarh,Dhamtari,26,268,275,20.11111111111111,543
2025-09-01,Chhattisgarh,Durg,73,535,1039,21.27027027027027,1574
2025-09-01,Chhattisgarh,Gariyaband,33,322,189,15.029411764705882,511
2025-09-01,Chhattisgarh,Gaurela-pendra-marwahi,4,22,5,5.4,27
2025-09-01,Chhattisgarh,Janjgir-champa,104,819,863,16.01904761904762,1682
2025-09-01,Chhattisgarh,Jashpur,44,339,297,14.133333333333333,636
2025-09-01,Chhattisgarh,Kabeerdham,11,160,131,24.25,291
2025-09-01,Chhattisgarh,Kanker,8,68,73,15.666666666666666,141
2025-09-01,Chhattisgarh,Kawardha,24,263,167,17.2,430
2025-09-01,Chhattisgarh,Khairagarh Chhuikhadan Gandai,2,100,9,36.333333333333336,109
2025-09-01,Chhattisgarh,Kondagaon,12,11,63,5.6923076923076925,74
2025-09-01,Chhattisgarh,Korba,72,537,571,15.178082191780822,1108
2025-09-01,Chhattisgarh,Koriya,32,332,397,22.09090909090909,729
2025-09-01,Chhattisgarh,Mahasamund,78,629,510,14.417721518987342,1139
2025-09-01,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,9,45,15,6.0,60
2025-09-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,1,136,37,86.5,173
2025-09-01,Chhattisgarh,Mungeli,56,432,449,15.456140350877194,881
2025-09-01,Chhattisgarh,Narayanpur,15,160,73,14.5625,233
2025-09-01,Chhattisgarh,Raigarh,61,336,1235,25.338709677419356,1571
2025-09-01,Chhattisgarh,Raipur,87,636,816,16.5,1452
2025-09-01,Chhattisgarh,Rajnandgaon,40,706,682,33.853658536585364,1388
2025-09-01,Chhattisgarh,Sakti,14,99,43,9.466666666666667,142
2025-09-01,Chhattisgarh,Sarangarh-Bilaigarh,1,34,15,24.5,49
2025-09-01,Chhattisgarh,Sukma,15,109,165,17.125,274
2025-09-01,Chhattisgarh,Surajpur,49,719,260,19.58,979
2025-09-01,Chhattisgarh,Surguja,74,1046,507,20.706666666666667,1553
2025-09-01,Dadra & Nagar Haveli,Dadra & Nagar Haveli,1,2,10,6.0,12
2025-09-01,Dadra and Nagar Haveli,Dadra and Nagar Haveli,16,25,198,13.117647058823529,223
2025-09-01,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,24,6,15.0,30
2025-09-01,Daman and Diu,Daman,3,12,27,9.75,39
2025-09-01,Delhi,Central Delhi,49,208,321,10.58,529
2025-09-01,Delhi,East Delhi,86,512,755,14.563218390804598,1267
2025-09-01,Delhi,New Delhi,4,26,19,9.0,45
2025-09-01,Delhi,North Delhi,63,200,244,6.9375,444
2025-09-01,Delhi,North East,28,60,152,7.310344827586207,212
2025-09-01,Delhi,North East Delhi,90,213,624,9.197802197802197,837
2025-09-01,Delhi,North West Delhi,158,1304,1385,16.91194968553459,2689
2025-09-01,Delhi,Shahdara,9,111,27,13.8,138
2025-09-01,Delhi,South Delhi,166,742,968,10.239520958083832,1710
2025-09-01,Delhi,South West Delhi,116,516,592,9.47008547008547,1108
2025-09-01,Delhi,West Delhi,123,614,1156,14.274193548387096,1770
2025-09-01,Goa,North Goa,18,206,229,22.894736842105264,435
2025-09-01,Goa,South Goa,15,170,302,29.5,472
2025-09-01,Gujarat,Ahmadabad,19,80,181,13.05,261
2025-09-01,Gujarat,Ahmedabad,368,1521,2057,9.696476964769648,3578
2025-09-01,Gujarat,Amreli,61,385,438,13.274193548387096,823
2025-09-01,Gujarat,Anand,110,353,526,7.918918918918919,879
2025-09-01,Gujarat,Arvalli,36,79,148,6.135135135135135,227
2025-09-01,Gujarat,Banas Kantha,3,9,5,3.5,14
2025-09-01,Gujarat,Banaskantha,368,1035,1415,6.639566395663957,2450
2025-09-01,Gujarat,Bharuch,112,337,444,6.911504424778761,781
2025-09-01,Gujarat,Bhavnagar,181,603,938,8.467032967032967,1541
2025-09-01,Gujarat,Botad,17,117,106,12.38888888888889,223
2025-09-01,Gujarat,Chhotaudepur,16,94,137,13.588235294117647,231
2025-09-01,Gujarat,Dahod,214,516,966,6.8930232558139535,1482
2025-09-01,Gujarat,Devbhumi Dwarka,33,82,134,6.352941176470588,216
2025-09-01,Gujarat,Dohad,49,94,109,4.06,203
2025-09-01,Gujarat,Gandhinagar,54,355,392,13.581818181818182,747
2025-09-01,Gujarat,Gir Somnath,48,194,105,6.1020408163265305,299
2025-09-01,Gujarat,Jamnagar,75,488,486,12.81578947368421,974
2025-09-01,Gujarat,Junagadh,121,417,536,7.811475409836065,953
2025-09-01,Gujarat,Kachchh,125,500,652,9.142857142857142,1152
2025-09-01,Gujarat,Kheda,102,471,637,10.757281553398059,1108
2025-09-01,Gujarat,Mahesana,78,442,617,13.405063291139241,1059
2025-09-01,Gujarat,Mahisagar,28,50,220,9.310344827586206,270
2025-09-01,Gujarat,Morbi,56,93,164,4.508771929824562,257
2025-09-01,Gujarat,Narmada,40,84,271,8.658536585365853,355
2025-09-01,Gujarat,Navsari,61,221,338,9.016129032258064,559
2025-09-01,Gujarat,Panch Mahals,1,7,2,4.5,9
2025-09-01,Gujarat,Panchmahals,99,312,766,10.78,1078
2025-09-01,Gujarat,Patan,119,243,432,5.625,675
2025-09-01,Gujarat,Porbandar,34,103,123,6.457142857142857,226
2025-09-01,Gujarat,Rajkot,178,646,987,9.12290502793296,1633
2025-09-01,Gujarat,Sabar Kantha,3,6,8,3.5,14
2025-09-01,Gujarat,Sabarkantha,120,347,713,8.760330578512397,1060
2025-09-01,Gujarat,Surat,308,1517,1321,9.184466019417476,2838
2025-09-01,Gujarat,Surendra Nagar,124,274,587,6.888,861
2025-09-01,Gujarat,Surendranagar,2,12,11,7.666666666666667,23
2025-09-01,Gujarat,Tapi,38,110,252,9.282051282051283,362
2025-09-01,Gujarat,The Dangs,33,53,253,9.0,306
2025-09-01,Gujarat,Vadodara,133,826,933,13.126865671641792,1759
2025-09-01,Gujarat,Valsad,66,296,568,12.895522388059701,864
2025-09-01,Haryana,Ambala,19,93,176,13.45,269
2025-09-01,Haryana,Bhiwani,49,150,367,10.34,517
2025-09-01,Haryana,Charkhi Dadri,11,51,36,7.25,87
2025-09-01,Haryana,Faridabad,84,439,551,11.647058823529411,990
2025-09-01,Haryana,Fatehabad,33,79,315,11.588235294117647,394
2025-09-01,Haryana,Gurgaon,108,741,267,9.247706422018348,1008
2025-09-01,Haryana,Hisar,74,318,537,11.4,855
2025-09-01,Haryana,Jhajjar,38,172,292,11.897435897435898,464
2025-09-01,Haryana,Jind,63,189,586,12.109375,775
2025-09-01,Haryana,Kaithal,38,173,521,17.794871794871796,694
2025-09-01,Haryana,Karnal,52,148,387,10.09433962264151,535
2025-09-01,Haryana,Kurukshetra,25,107,297,15.538461538461538,404
2025-09-01,Haryana,Mahendragarh,59,146,342,8.133333333333333,488
2025-09-01,Haryana,Mewat,113,618,1078,14.87719298245614,1696
2025-09-01,Haryana,Palwal,77,547,478,13.14102564102564,1025
2025-09-01,Haryana,Panchkula,3,114,118,58.0,232
2025-09-01,Haryana,Panipat,62,438,373,12.873015873015873,811
2025-09-01,Haryana,Rewari,37,123,227,9.210526315789474,350
2025-09-01,Haryana,Rohtak,30,95,377,15.225806451612904,472
2025-09-01,Haryana,Sirsa,31,164,257,13.15625,421
2025-09-01,Haryana,Sonipat,53,379,434,15.055555555555555,813
2025-09-01,Haryana,Yamuna Nagar,20,80,219,14.238095238095237,299
2025-09-01,Himachal Pradesh,Bilaspur,8,74,78,16.88888888888889,152
2025-09-01,Himachal Pradesh,Chamba,3,290,55,86.25,345
2025-09-01,Himachal Pradesh,Hamirpur,11,60,89,12.416666666666666,149
2025-09-01,Himachal Pradesh,Kangra,50,581,385,18.941176470588236,966
2025-09-01,Himachal Pradesh,Kullu,3,111,34,36.25,145
2025-09-01,Himachal Pradesh,Mandi,12,240,266,38.92307692307692,506
2025-09-01,Himachal Pradesh,Shimla,4,102,76,35.6,178
2025-09-01,Himachal Pradesh,Sirmaur,1,109,63,86.0,172
2025-09-01,Himachal Pradesh,Solan,7,56,70,15.75,126
2025-09-01,Himachal Pradesh,Una,11,123,98,18.416666666666668,221
2025-09-01,Jammu and Kashmir,Anantnag,84,279,244,6.152941176470589,523
2025-09-01,Jammu and Kashmir,Badgam,35,83,82,4.583333333333333,165
2025-09-01,Jammu and Kashmir,Bandipore,45,126,108,5.086956521739131,234
2025-09-01,Jammu and Kashmir,Baramula,64,350,332,10.492307692307692,682
2025-09-01,Jammu and Kashmir,Budgam,24,106,108,8.56,214
2025-09-01,Jammu and Kashmir,Doda,45,80,127,4.5,207
2025-09-01,Jammu and Kashmir,Ganderbal,21,38,47,3.8636363636363638,85
2025-09-01,Jammu and Kashmir,Jammu,66,314,506,12.238805970149254,820
2025-09-01,Jammu and Kashmir,Kargil,21,7,9,0.7272727272727273,16
2025-09-01,Jammu and Kashmir,Kathua,35,210,143,9.805555555555555,353
2025-09-01,Jammu and Kashmir,Kishtwar,6,22,78,14.285714285714286,100
2025-09-01,Jammu and Kashmir,Kulgam,26,1,121,4.518518518518518,122
2025-09-01,Jammu and Kashmir,Kupwara,68,235,324,8.101449275362318,559
2025-09-01,Jammu and Kashmir,Leh,2,5,2,2.3333333333333335,7
2025-09-01,Jammu and Kashmir,Pulwama,36,169,87,6.918918918918919,256
2025-09-01,Jammu and Kashmir,Punch,23,63,141,8.5,204
2025-09-01,Jammu and Kashmir,Rajouri,34,136,230,10.457142857142857,366
2025-09-01,Jammu and Kashmir,Ramban,16,125,83,12.235294117647058,208
2025-09-01,Jammu and Kashmir,Reasi,22,65,88,6.6521739130434785,153
2025-09-01,Jammu and Kashmir,Samba,9,47,52,9.9,99
2025-09-01,Jammu and Kashmir,Shupiyan,9,60,90,15.0,150
2025-09-01,Jammu and Kashmir,Srinagar,70,311,331,9.04225352112676,642
2025-09-01,Jammu and Kashmir,Udhampur,25,77,116,7.423076923076923,193
2025-09-01,Jharkhand,Bokaro,143,823,802,11.284722222222221,1625
2025-09-01,Jharkhand,Chatra,175,1315,682,11.346590909090908,1997
2025-09-01,Jharkhand,Deoghar,102,674,368,10.116504854368932,1042
2025-09-01,Jharkhand,Dhanbad,169,712,818,9.0,1530
2025-09-01,Jharkhand,Dumka,103,757,390,11.028846153846153,1147
2025-09-01,Jharkhand,East Singhbhum,145,745,957,11.657534246575343,1702
2025-09-01,Jharkhand,Garhwa,118,439,747,9.966386554621849,1186
2025-09-01,Jharkhand,Garhwa *,7,54,40,11.75,94
2025-09-01,Jharkhand,Giridih,334,1280,585,5.567164179104478,1865
2025-09-01,Jharkhand,Godda,118,671,343,8.521008403361344,1014
2025-09-01,Jharkhand,Gumla,153,873,668,10.006493506493506,1541
2025-09-01,Jharkhand,Hazaribag,8,79,56,15.0,135
2025-09-01,Jharkhand,Hazaribagh,98,688,479,11.787878787878787,1167
2025-09-01,Jharkhand,Jamtara,64,267,250,7.953846153846154,517
2025-09-01,Jharkhand,Khunti,46,518,295,17.29787234042553,813
2025-09-01,Jharkhand,Kodarma,9,56,16,7.2,72
2025-09-01,Jharkhand,Koderma,100,93,180,2.702970297029703,273
2025-09-01,Jharkhand,Latehar,47,583,242,17.1875,825
2025-09-01,Jharkhand,Lohardaga,38,193,200,10.076923076923077,393
2025-09-01,Jharkhand,Pakaur,19,71,24,4.75,95
2025-09-01,Jharkhand,Pakur,114,580,323,7.852173913043479,903
2025-09-01,Jharkhand,Palamau,7,59,13,9.0,72
